,P,T,U
2957,292929725.4538997,1267.3860606060607,3452652.4924887265
2958,292929725.4538997,1284.826868686869,3503096.3562201858
2959,292929725.4538997,1302.267676767677,3553190.565541212
2960,292929725.4538997,1319.7084848484849,3602955.1853333344
2961,292929725.4538997,1337.149292929293,3652409.7464538384
2962,292929725.4538997,1354.590101010101,3701573.159996419
2963,292929725.4538997,1372.0309090909093,3750463.655530278
2964,292929725.4538997,1389.4717171717173,3799098.739184598
2965,292929725.4538997,1406.9125252525253,3847495.1679805913
2966,292929725.4538997,1424.3533333333335,3895668.937321983
2967,292929725.4538997,1441.7941414141414,3943635.279021055
2968,292929725.4538997,1459.2349494949497,3991408.6676541064
2969,292929725.4538997,1476.6757575757576,4039002.83340549
2970,292929725.4538997,1494.1165656565659,4086430.7798750442
2971,292929725.4538997,1511.5573737373738,4133704.8055935055
2972,292929725.4538997,1528.998181818182,4180836.528218731
2973,292929725.4538997,1546.43898989899,4227836.910577651
2974,292929725.4538997,1563.879797979798,4274716.287879273
2975,292929725.4538997,1581.3206060606062,4321484.395557612
2976,292929725.4538997,1598.7614141414142,4368150.397314018
2977,292929725.4538997,1616.2022222222224,4414722.91301982
2978,292929725.4538997,1633.6430303030304,4461210.046215292
2979,292929725.4538997,1651.0838383838386,4507619.411002714
2980,292929725.4538997,1668.5246464646466,4553958.158181745
2981,292929725.4538997,1685.9654545454546,4600233.000516362
2982,292929725.4538997,1703.4062626262628,4646450.237056041
2983,292929725.4538997,1720.8470707070708,4692615.776460669
2984,292929725.4538997,1738.287878787879,4738735.159300407
2985,292929725.4538997,1755.728686868687,4784813.57931878
2986,292929725.4538997,1773.1694949494952,4830855.903661
2987,292929725.4538997,1790.6103030303032,4876866.692080049
2988,292929725.4538997,1808.0511111111111,4922850.215141305
2989,292929725.4538997,1825.4919191919194,4968810.471452573
2990,292929725.4538997,1842.9327272727273,5014751.203951028
2991,292929725.4538997,1860.3735353535355,5060675.915281703
2992,292929725.4538997,1877.8143434343435,5106587.882304345
2993,292929725.4538997,1895.2551515151517,5152490.16976676
2994,292929725.4538997,1912.6959595959597,5198385.643183262
2995,292929725.4538997,1930.136767676768,5244276.980957031
2996,292929725.4538997,1947.577575757576,5290166.685784653
2997,292929725.4538997,1965.018383838384,5336057.095380493
2998,292929725.4538997,1982.459191919192,5381950.39255756
2999,292929725.4538997,1999.9,5427848.614700336
3001,303030729.3745582,290.70080808080814,58420.82373274383
3002,303030729.3745582,308.1416161616162,123143.19361191608
3003,303030729.3745582,325.5824242424243,188106.89122036056
3004,303030729.3745582,343.0232323232324,253015.02080219888
3005,303030729.3745582,360.4640404040405,317777.18161625665
3006,303030729.3745582,377.90484848484857,382375.3991237209
3007,303030729.3745582,395.3456565656566,446819.67752953956
3008,303030729.3745582,412.7864646464647,511130.20792301407
3009,303030729.3745582,430.2272727272728,575329.1712311514
3010,303030729.3745582,447.66808080808084,639436.8570953573
3011,303030729.3745582,465.10888888888894,703470.0122660728
3012,303030729.3745582,482.54969696969704,767441.3722653425
3013,303030729.3745582,499.99050505050513,831359.7846129518
3014,303030729.3745582,517.4313131313132,895230.5836230551
3015,303030729.3745582,534.8721212121213,959056.0302946491
3016,303030729.3745582,552.3129292929293,1022835.7252072679
3017,303030729.3745582,569.7537373737375,1086566.9586317833
3018,303030729.3745582,587.1945454545455,1150244.9938467676
3019,303030729.3745582,604.6353535353536,1213863.2958027963
3020,303030729.3745582,622.0761616161617,1277413.7234765203
3021,303030729.3745582,639.5169696969698,1340886.7040255382
3022,303030729.3745582,656.9577777777779,1404271.4024145203
3023,303030729.3745582,674.3985858585859,1467555.8931095842
3024,303030729.3745582,691.8393939393941,1530727.3320939974
3025,303030729.3745582,709.2802020202021,1593772.1192601877
3026,303030729.3745582,726.7210101010103,1656676.0356503413
3027,303030729.3745582,744.1618181818183,1719424.3291062529
3028,303030729.3745582,761.6026262626264,1782001.748447302
3029,303030729.3745582,779.0434343434345,1844392.4832166818
3030,303030729.3745582,796.4842424242424,1906580.0352803369
3031,303030729.3745582,813.9250505050506,1968547.020318255
3032,303030729.3745582,831.3658585858586,2030274.9325377976
3033,303030729.3745582,848.8066666666668,2091743.9168844079
3034,303030729.3745582,866.2474747474748,2152932.6035091425
3035,303030729.3745582,883.688282828283,2213818.061632093
3036,303030729.3745582,901.129090909091,2274375.9220555886
3037,303030729.3745582,918.569898989899,2334580.6990128267
3038,303030729.3745582,936.0107070707072,2394406.3148423494
3039,303030729.3745582,953.4515151515152,2453826.7998117837
3040,303030729.3745582,970.8923232323234,2512817.110707867
3041,303030729.3745582,988.3331313131314,2571353.991988031
3042,303030729.3745582,1005.7739393939396,2629416.7966328426
3043,303030729.3745582,1023.2147474747476,2686988.193212895
3044,303030729.3745582,1040.6555555555556,2744054.6877567233
3045,303030729.3745582,1058.0963636363638,2800606.967844057
3046,303030729.3745582,1075.5371717171718,2856640.0015769587
3047,303030729.3745582,1092.97797979798,2912152.9607779616
3048,303030729.3745582,1110.418787878788,2967148.975313775
3049,303030729.3745582,1127.8595959595962,3021634.765932061
3050,303030729.3745582,1145.3004040404041,3075620.1994575476
3051,303030729.3745582,1162.7412121212124,3129117.8066306454
3052,303030729.3745582,1180.1820202020203,3182142.2957512415
3053,303030729.3745582,1197.6228282828283,3234710.086737748
3054,303030729.3745582,1215.0636363636365,3286838.8818858573
3055,303030729.3745582,1232.5044444444445,3338547.2825178904
3056,303030729.3745582,1249.9452525252527,3389854.4552533384
3057,303030729.3745582,1267.3860606060607,3440779.847784972
3058,303030729.3745582,1284.826868686869,3491342.951567683
3059,303030729.3745582,1302.267676767677,3541563.1074021007
3060,303030729.3745582,1319.7084848484849,3591459.349220068
3061,303030729.3745582,1337.149292929293,3641050.281206925
3062,303030729.3745582,1354.590101010101,3690353.9835403217
3063,303030729.3745582,1372.0309090909093,3739387.9423546107
3064,303030729.3745582,1389.4717171717173,3788168.9999639913
3065,303030729.3745582,1406.9125252525253,3836713.3218370616
3066,303030729.3745582,1424.3533333333335,3885036.3772727414
3067,303030729.3745582,1441.7941414141414,3933152.931160279
3068,303030729.3745582,1459.2349494949497,3981077.044601663
3069,303030729.3745582,1476.6757575757576,4028822.082527911
3070,303030729.3745582,1494.1165656565659,4076400.7267501145
3071,303030729.3745582,1511.5573737373738,4123824.9931535013
3072,303030729.3745582,1528.998181818182,4171106.2519713
3073,303030729.3745582,1546.43898989899,4218255.250268579
3074,303030729.3745582,1563.879797979798,4265282.135929175
3075,303030729.3745582,1581.3206060606062,4312196.482574688
3076,303030729.3745582,1598.7614141414142,4359007.31495793
3077,303030729.3745582,1616.2022222222224,4405723.134466933
3078,303030729.3745582,1633.6430303030304,4452351.944453104
3079,303030729.3745582,1651.0838383838386,4498901.275160898
3080,303030729.3745582,1668.5246464646466,4545378.208088657
3081,303030729.3745582,1685.9654545454546,4591789.399652968
3082,303030729.3745582,1703.4062626262628,4638141.104063754
3083,303030729.3745582,1720.8470707070708,4684439.19534552
3084,303030729.3745582,1738.287878787879,4730689.188462999
3085,303030729.3745582,1755.728686868687,4776896.25952771
3086,303030729.3745582,1773.1694949494952,4823065.265076545
3087,303030729.3745582,1790.6103030303032,4869200.760425028
3088,303030729.3745582,1808.0511111111111,4915307.017106926
3089,303030729.3745582,1825.4919191919194,4961388.039418772
3090,303030729.3745582,1842.9327272727273,5007447.580093203
3091,303030729.3745582,1860.3735353535355,5053489.155128833
3092,303030729.3745582,1877.8143434343435,5099516.057807134
3093,303030729.3745582,1895.2551515151517,5145531.371928702
3094,303030729.3745582,1912.6959595959597,5191537.984302293
3095,303030729.3745582,1930.136767676768,5237538.596520644
3096,303030729.3745582,1947.577575757576,5283535.736057076
3097,303030729.3745582,1965.018383838384,5329531.766716573
3098,303030729.3745582,1982.459191919192,5375528.898474485
3099,303030729.3745582,1999.9,5421529.196735104
3101,313131733.2952168,290.70080808080814,57986.37918415344
3102,313131733.2952168,308.1416161616162,122577.41828683804
3103,313131733.2952168,325.5824242424243,187407.208014676
3104,313131733.2952168,343.0232323232324,252170.03962533627
3105,313131733.2952168,360.4640404040405,316775.41652330616
3106,313131733.2952168,377.90484848484857,381207.07292005455
3107,313131733.2952168,395.3456565656566,445476.57596859307
3108,313131733.2952168,412.7864646464647,509605.13018788764
3109,313131733.2952168,430.2272727272728,573615.4136206937
3110,313131733.2952168,447.66808080808084,637527.8236694868
3111,313131733.2952168,465.10888888888894,701358.9485322876
3112,313131733.2952168,482.54969696969704,765121.1966185124
3113,313131733.2952168,499.99050505050513,828822.9929117832
3114,313131733.2952168,517.4313131313132,892469.2078877151
3115,313131733.2952168,534.8721212121213,956061.6379704882
3116,313131733.2952168,552.3129292929293,1019599.4495507085
3117,313131733.2952168,569.7537373737375,1083079.553506765
3118,313131733.2952168,587.1945454545455,1146496.907865226
3119,313131733.2952168,604.6353535353536,1209844.761648944
3120,313131733.2952168,622.0761616161617,1273114.8587640352
3121,313131733.2952168,639.5169696969698,1336297.6204693723
3122,313131733.2952168,656.9577777777779,1399382.3207431166
3123,313131733.2952168,674.3985858585859,1462357.2622202672
3124,313131733.2952168,691.8393939393941,1525209.95258072
3125,313131733.2952168,709.2802020202021,1587927.2735665292
3126,313131733.2952168,726.7210101010103,1650495.6295492505
3127,313131733.2952168,744.1618181818183,1712901.0507882738
3128,313131733.2952168,761.6026262626264,1775129.2543281778
3129,313131733.2952168,779.0434343434345,1837165.616814315
3130,313131733.2952168,796.4842424242424,1898995.0850964126
3131,313131733.2952168,813.9250505050506,1960602.0164443739
3132,313131733.2952168,831.3658585858586,2021969.9743334628
3133,313131733.2952168,848.8066666666668,2083081.514771449
3134,313131733.2952168,866.2474747474748,2143918.008376185
3135,313131733.2952168,883.688282828283,2204459.547566682
3136,313131733.2952168,901.129090909091,2264684.9843708044
3137,313131733.2952168,918.569898989899,2324572.1317196293
3138,313131733.2952168,936.0107070707072,2384098.1407041964
3139,313131733.2952168,953.4515151515152,2443240.041133957
3140,313131733.2952168,970.8923232323234,2501975.407523813
3141,313131733.2952168,988.3331313131314,2560283.0925889616
3142,313131733.2952168,1005.7739393939396,2618143.9597152113
3143,313131733.2952168,1023.2147474747476,2675541.5466195196
3144,313131733.2952168,1040.6555555555556,2732462.6054151356
3145,313131733.2952168,1058.0963636363638,2788897.4687507185
3146,313131733.2952168,1075.5371717171718,2844840.2589847255
3147,313131733.2952168,1092.97797979798,2900288.893050668
3148,313131733.2952168,1110.418787878788,2955244.9473947384
3149,313131733.2952168,1127.8595959595962,3009713.3931375677
3150,313131733.2952168,1145.3004040404041,3063702.2420811458
3151,313131733.2952168,1162.7412121212124,3117222.1394927637
3152,313131733.2952168,1180.1820202020203,3170285.935502286
3153,313131733.2952168,1197.6228282828283,3222908.260639545
3154,313131733.2952168,1215.0636363636365,3275105.1240417976
3155,313131733.2952168,1232.5044444444445,3326893.5462979362
3156,313131733.2952168,1249.9452525252527,3378291.233407
3157,313131733.2952168,1267.3860606060607,3429316.294141662
3158,313131733.2952168,1284.826868686869,3479987.0001710425
3159,313131733.2952168,1302.267676767677,3530321.586414033
3160,313131733.2952168,1319.7084848484849,3580338.0880219107
3161,313131733.2952168,1337.149292929293,3630054.209898154
3162,313131733.2952168,1354.590101010101,3679487.224565023
3163,313131733.2952168,1372.0309090909093,3728653.8943363875
3164,313131733.2952168,1389.4717171717173,3777570.4140510643
3165,313131733.2952168,1406.9125252525253,3826252.370989017
3166,313131733.2952168,1424.3533333333335,3874714.718986818
3167,313131733.2952168,1441.7941414141414,3922971.764158882
3168,313131733.2952168,1459.2349494949497,3971037.159998898
