Date,Time,KW
42196.00,0.65,2553.60
42196.00,0.66,2587.20
42196.00,0.67,2587.20
42196.00,0.68,2620.80
42196.00,0.69,2553.60
42196.00,0.70,2587.20
42196.00,0.71,2620.80
42196.00,0.72,2553.60
42196.00,0.73,2620.80
42196.00,0.74,2620.80
42196.00,0.75,2587.20
42196.00,0.76,2553.60
42196.00,0.77,2553.60
42196.00,0.78,2620.80
42196.00,0.79,2553.60
42196.00,0.80,2486.40
42196.00,0.81,2587.20
42196.00,0.82,2587.20
42196.00,0.83,2553.60
42196.00,0.84,2486.40
42196.00,0.85,2452.80
42196.00,0.86,2486.40
42196.00,0.87,2486.40
42196.00,0.89,2452.80
42196.00,0.90,2419.20
42196.00,0.91,2385.60
42196.00,0.92,2284.80
42196.00,0.93,2318.40
42196.00,0.94,2284.80
42196.00,0.95,2318.40
42196.00,0.96,2251.20
42196.00,0.97,2251.20
42196.00,0.98,2217.60
42196.00,0.99,2251.20
42196.00,1.00,2251.20
42197.00,0.01,2116.80
42197.00,0.02,2184.00
42197.00,0.03,2150.40
42197.00,0.04,2116.80
42197.00,0.05,2150.40
42197.00,0.06,2116.80
42197.00,0.07,2150.40
42197.00,0.08,2150.40
42197.00,0.09,2116.80
42197.00,0.10,2116.80
42197.00,0.11,2150.40
42197.00,0.12,2083.20
42197.00,0.14,2083.20
42197.00,0.15,2083.20
42197.00,0.16,2116.80
42197.00,0.17,2083.20
42197.00,0.18,2049.60
42197.00,0.19,2083.20
42197.00,0.20,2049.60
42197.00,0.21,2083.20
42197.00,0.22,2083.20
42197.00,0.23,2083.20
42197.00,0.24,2083.20
42197.00,0.25,2049.60
42197.00,0.26,2116.80
42197.00,0.27,2083.20
42197.00,0.28,2083.20
42197.00,0.29,2083.20
42197.00,0.30,2116.80
42197.00,0.31,2083.20
42197.00,0.32,2116.80
42197.00,0.33,2150.40
42197.00,0.34,2116.80
42197.00,0.35,2150.40
42197.00,0.36,2184.00
42197.00,0.37,2217.60
42197.00,0.39,2184.00
42197.00,0.40,2217.60
42197.00,0.41,2217.60
42197.00,0.42,2217.60
42197.00,0.43,2251.20
42197.00,0.44,2318.40
42197.00,0.45,2352.00
42197.00,0.46,2385.60
42197.00,0.47,2419.20
42197.00,0.48,2520.00
42197.00,0.49,2486.40
42197.00,0.50,2452.80
42197.00,0.51,2520.00
42197.00,0.52,2452.80
42197.00,0.53,2486.40
42197.00,0.54,2452.80
42197.00,0.55,2452.80
42197.00,0.56,2520.00
42197.00,0.57,2486.40
42197.00,0.58,2452.80
42197.00,0.59,2486.40
42197.00,0.60,2486.40
42197.00,0.61,2520.00
42197.00,0.62,2520.00
42197.00,0.64,2486.40
42197.00,0.65,2520.00
42197.00,0.66,2486.40
42197.00,0.67,2553.60
42197.00,0.68,2553.60
42197.00,0.69,2553.60
42197.00,0.70,2520.00
42197.00,0.71,2486.40
42197.00,0.72,2520.00
42197.00,0.73,2520.00
42197.00,0.74,2520.00
42197.00,0.75,2520.00
42197.00,0.76,2520.00
42197.00,0.77,2452.80
42197.00,0.78,2486.40
42197.00,0.79,2419.20
42197.00,0.80,2452.80
42197.00,0.81,2419.20
42197.00,0.82,2452.80
42197.00,0.83,2520.00
42197.00,0.84,2520.00
42197.00,0.85,2553.60
42197.00,0.86,2620.80
42197.00,0.87,2721.60
42197.00,0.89,2956.80
42197.00,0.90,3024.00
42197.00,0.91,3091.20
42197.00,0.92,3192.00
42197.00,0.93,3225.60
42197.00,0.94,3158.40
42197.00,0.95,3124.80
42197.00,0.96,3158.40
42197.00,0.97,3192.00
42197.00,0.98,3225.60
42197.00,0.99,3225.60
42197.00,1.00,3259.20
42198.00,0.01,3192.00
42198.00,0.02,3091.20
42198.00,0.03,3158.40
42198.00,0.04,3158.40
42198.00,0.05,3124.80
42198.00,0.06,3124.80
42198.00,0.07,3124.80
42198.00,0.08,3158.40
42198.00,0.09,3225.60
42198.00,0.10,3192.00
42198.00,0.11,3192.00
42198.00,0.12,3124.80
42198.00,0.14,3158.40
42198.00,0.15,3259.20
42198.00,0.16,3393.60
42198.00,0.17,3326.40
42198.00,0.18,3393.60
42198.00,0.19,3460.80
42198.00,0.20,3460.80
42198.00,0.21,3528.00
42198.00,0.22,3528.00
42198.00,0.23,3561.60
42198.00,0.24,3628.80
42198.00,0.25,3763.20
42198.00,0.26,3897.60
42198.00,0.27,3931.20
42198.00,0.28,3897.60
42198.00,0.29,3897.60
42198.00,0.30,3830.40
42198.00,0.31,3864.00
42198.00,0.32,3931.20
42198.00,0.33,3864.00
42198.00,0.34,3897.60
42198.00,0.35,4065.60
42198.00,0.36,4200.00
42198.00,0.37,4132.80
42198.00,0.39,4233.60
42198.00,0.40,4368.00
42198.00,0.41,4233.60
42198.00,0.42,4233.60
42198.00,0.43,4233.60
42198.00,0.44,4300.80
42198.00,0.45,4267.20
42198.00,0.46,4233.60
42198.00,0.47,4200.00
42198.00,0.48,4300.80
42198.00,0.49,4233.60
42198.00,0.50,4300.80
42198.00,0.51,4200.00
42198.00,0.52,4233.60
42198.00,0.53,4233.60
42198.00,0.54,4132.80
42198.00,0.55,3998.40
42198.00,0.56,3998.40
42198.00,0.57,4032.00
42198.00,0.58,3998.40
42198.00,0.59,4032.00
42198.00,0.60,3998.40
42198.00,0.61,3964.80
42198.00,0.62,4099.20
42198.00,0.64,4099.20
42198.00,0.65,4132.80
42198.00,0.66,4099.20
42198.00,0.67,4032.00
42198.00,0.68,3931.20
42198.00,0.69,3729.60
42198.00,0.70,3729.60
42198.00,0.71,3696.00
42198.00,0.72,3729.60
42198.00,0.73,3696.00
42198.00,0.74,3696.00
42198.00,0.75,3628.80
42198.00,0.76,3595.20
42198.00,0.77,3628.80
42198.00,0.78,3561.60
42198.00,0.79,3494.40
42198.00,0.80,3528.00
42198.00,0.81,3528.00
42198.00,0.82,3561.60
42198.00,0.83,3528.00
42198.00,0.84,3528.00
42198.00,0.85,3460.80
42198.00,0.86,3427.20
42198.00,0.87,3360.00
42198.00,0.89,3292.80
42198.00,0.90,3326.40
42198.00,0.91,3326.40
42198.00,0.92,3292.80
42198.00,0.93,3326.40
42198.00,0.94,3292.80
42198.00,0.95,3259.20
42198.00,0.96,3292.80
42198.00,0.97,3225.60
42198.00,0.98,3259.20
42198.00,0.99,3225.60
42198.00,1.00,3192.00
42199.00,0.01,3192.00
42199.00,0.02,3158.40
42199.00,0.03,3091.20
42199.00,0.04,3091.20
42199.00,0.05,3091.20
42199.00,0.06,3091.20
42199.00,0.07,3124.80
42199.00,0.08,1512.00
42199.00,0.09,119.13
42199.00,0.10,238.25
42199.00,0.11,357.38
42199.00,0.12,476.51
42199.00,0.14,595.64
42199.00,0.15,714.76
42199.00,0.16,833.89
42199.00,0.17,953.02
42199.00,0.18,1072.15
42199.00,0.19,974.40
42199.00,0.20,2822.40
42199.00,0.21,2923.20
42199.00,0.22,3024.00
42199.00,0.23,3158.40
42199.00,0.24,3225.60
42199.00,0.25,3360.00
42199.00,0.26,3460.80
42199.00,0.27,3494.40
42199.00,0.28,3494.40
42199.00,0.29,3427.20
42199.00,0.30,3528.00
42199.00,0.31,3494.40
42199.00,0.32,3460.80
42199.00,0.33,3561.60
42199.00,0.34,3662.40
42199.00,0.35,3662.40
42199.00,0.36,3763.20
42199.00,0.37,3763.20
42199.00,0.39,3796.80
42199.00,0.40,3796.80
42199.00,0.41,3830.40
42199.00,0.42,3830.40
42199.00,0.43,3931.20
42199.00,0.44,3897.60
42199.00,0.45,3864.00
42199.00,0.46,3931.20
42199.00,0.47,3964.80
42199.00,0.48,3931.20
42199.00,0.49,3931.20
42199.00,0.50,3964.80
42199.00,0.51,3964.80
42199.00,0.52,3931.20
42199.00,0.53,3864.00
42199.00,0.54,3864.00
42199.00,0.55,3729.60
42199.00,0.56,3729.60
42199.00,0.57,3796.80
42199.00,0.58,3830.40
42199.00,0.59,3796.80
42199.00,0.60,3830.40
42199.00,0.61,3729.60
42199.00,0.62,3763.20
42199.00,0.64,3864.00
42199.00,0.65,3864.00
42199.00,0.66,3830.40
42199.00,0.67,3830.40
42199.00,0.68,3662.40
42199.00,0.69,3595.20
42199.00,0.70,3561.60
42199.00,0.71,3628.80
42199.00,0.72,3561.60
42199.00,0.73,3561.60
42199.00,0.74,3595.20
42199.00,0.75,3561.60
42199.00,0.76,3561.60
42199.00,0.77,3561.60
42199.00,0.78,3561.60
42199.00,0.79,3494.40
42199.00,0.80,3393.60
42199.00,0.81,3360.00
42199.00,0.82,3393.60
42199.00,0.83,3494.40
42199.00,0.84,3460.80
42199.00,0.85,3460.80
42199.00,0.86,3427.20
42199.00,0.87,3292.80
42199.00,0.89,3259.20
42199.00,0.90,3326.40
42199.00,0.91,3259.20
42199.00,0.92,3192.00
42199.00,0.93,3192.00
42199.00,0.94,3225.60
42199.00,0.95,3225.60
42199.00,0.96,3192.00
42199.00,0.97,3192.00
42199.00,0.98,3225.60
42199.00,0.99,3158.40
42199.00,1.00,3192.00
42200.00,0.01,3192.00
42200.00,0.02,3124.80
42200.00,0.03,3192.00
42200.00,0.04,3158.40
42200.00,0.05,3158.40
42200.00,0.06,3091.20
42200.00,0.07,3024.00
42200.00,0.08,3158.40
42200.00,0.09,3158.40
42200.00,0.10,3192.00
42200.00,0.11,3225.60
42200.00,0.12,3124.80
42200.00,0.14,3192.00
42200.00,0.15,3259.20
42200.00,0.16,3259.20
42200.00,0.17,3225.60
42200.00,0.18,3225.60
42200.00,0.19,3225.60
42200.00,0.20,3326.40
42200.00,0.21,3259.20
42200.00,0.22,3326.40
42200.00,0.23,3427.20
42200.00,0.24,3528.00
42200.00,0.25,3561.60
42200.00,0.26,3662.40
42200.00,0.27,3696.00
42200.00,0.28,3662.40
42200.00,0.29,3662.40
42200.00,0.30,3696.00
42200.00,0.31,3662.40
42200.00,0.32,3662.40
42200.00,0.33,3696.00
42200.00,0.34,3662.40
42200.00,0.35,3830.40
42200.00,0.36,3830.40
42200.00,0.37,3830.40
42200.00,0.39,3830.40
42200.00,0.40,3864.00
42200.00,0.41,3931.20
42200.00,0.42,3897.60
42200.00,0.43,3931.20
42200.00,0.44,3864.00
42200.00,0.45,3763.20
42200.00,0.46,3729.60
42200.00,0.47,3796.80
42200.00,0.48,3897.60
42200.00,0.49,3964.80
42200.00,0.50,3998.40
42200.00,0.51,3998.40
42200.00,0.52,3897.60
42200.00,0.53,3931.20
42200.00,0.54,3964.80
42200.00,0.55,3796.80
42200.00,0.56,3830.40
42200.00,0.57,3830.40
42200.00,0.58,3897.60
42200.00,0.59,3830.40
42200.00,0.60,3864.00
42200.00,0.61,3830.40
42200.00,0.62,3729.60
42200.00,0.64,3696.00
42200.00,0.65,3763.20
42200.00,0.66,3763.20
42200.00,0.67,3696.00
42200.00,0.68,3528.00
42200.00,0.69,3494.40
42200.00,0.70,3595.20
42200.00,0.71,3528.00
42200.00,0.72,3494.40
42200.00,0.73,3528.00
42200.00,0.74,3460.80
42200.00,0.75,3427.20
42200.00,0.76,3460.80
42200.00,0.77,3393.60
42200.00,0.78,3326.40
42200.00,0.79,3326.40
42200.00,0.80,3292.80
42200.00,0.81,3393.60
42200.00,0.82,3427.20
42200.00,0.83,3393.60
42200.00,0.84,3360.00
42200.00,0.85,3393.60
42200.00,0.86,3393.60
42200.00,0.87,3292.80
42200.00,0.89,3259.20
42200.00,0.90,3259.20
42200.00,0.91,3225.60
42200.00,0.92,3225.60
42200.00,0.93,3259.20
42200.00,0.94,3192.00
42200.00,0.95,3259.20
42200.00,0.96,3192.00
42200.00,0.97,3259.20
42200.00,0.98,3225.60
42200.00,0.99,3259.20
42200.00,1.00,3225.60
42201.00,0.01,3192.00
42201.00,0.02,3158.40
42201.00,0.03,3192.00
42201.00,0.04,3192.00
42201.00,0.05,3192.00
42201.00,0.06,3124.80
42201.00,0.07,3091.20
42201.00,0.08,3158.40
42201.00,0.09,3057.60
42201.00,0.10,3124.80
42201.00,0.11,3192.00
42201.00,0.12,3057.60
42201.00,0.14,3124.80
42201.00,0.15,3225.60
42201.00,0.16,3192.00
42201.00,0.17,3192.00
42201.00,0.18,3225.60
42201.00,0.19,3259.20
42201.00,0.20,3360.00
42201.00,0.21,3326.40
42201.00,0.22,3259.20
42201.00,0.23,3393.60
42201.00,0.24,3427.20
42201.00,0.25,3561.60
42201.00,0.26,3561.60
42201.00,0.27,3561.60
42201.00,0.28,3696.00
42201.00,0.29,3696.00
42201.00,0.30,3796.80
42201.00,0.31,3729.60
42201.00,0.32,3729.60
42201.00,0.33,3662.40
42201.00,0.34,3696.00
42201.00,0.35,3763.20
42201.00,0.36,3763.20
42201.00,0.37,3763.20
42201.00,0.39,3830.40
42201.00,0.40,3763.20
42201.00,0.41,3763.20
42201.00,0.42,3830.40
42201.00,0.43,3830.40
42201.00,0.44,3864.00
42201.00,0.45,3763.20
42201.00,0.46,3796.80
42201.00,0.47,3796.80
42201.00,0.48,3897.60
42201.00,0.49,3830.40
42201.00,0.50,3830.40
42201.00,0.51,3830.40
42201.00,0.52,3897.60
42201.00,0.53,3964.80
42201.00,0.54,3864.00
42201.00,0.55,3830.40
42201.00,0.56,3796.80
42201.00,0.57,3864.00
42201.00,0.58,3998.40
42201.00,0.59,3998.40
42201.00,0.60,4032.00
42201.00,0.61,3931.20
42201.00,0.62,3897.60
42201.00,0.64,3931.20
42201.00,0.65,3864.00
42201.00,0.66,3864.00
42201.00,0.67,3830.40
42201.00,0.68,3729.60
42201.00,0.69,3662.40
42201.00,0.70,3528.00
42201.00,0.71,3494.40
42201.00,0.72,3595.20
42201.00,0.73,3628.80
42201.00,0.74,3628.80
42201.00,0.75,3628.80
42201.00,0.76,3595.20
42201.00,0.77,3595.20
42201.00,0.78,3561.60
42201.00,0.79,3528.00
42201.00,0.80,3561.60
42201.00,0.81,3662.40
42201.00,0.82,3528.00
42201.00,0.83,3595.20
42201.00,0.84,3561.60
42201.00,0.85,3561.60
42201.00,0.86,3561.60
42201.00,0.87,3460.80
42201.00,0.89,3360.00
42201.00,0.90,3326.40
42201.00,0.91,3326.40
42201.00,0.92,3360.00
42201.00,0.93,3360.00
42201.00,0.94,3292.80
42201.00,0.95,3393.60
42201.00,0.96,3393.60
42201.00,0.97,3360.00
42201.00,0.98,3393.60
42201.00,0.99,3360.00
42201.00,1.00,3393.60
42202.00,0.01,3259.20
42202.00,0.02,3259.20
42202.00,0.03,3292.80
42202.00,0.04,3326.40
42202.00,0.05,3292.80
42202.00,0.06,3259.20
42202.00,0.07,3292.80
42202.00,0.08,3360.00
42202.00,0.09,3393.60
42202.00,0.10,3360.00
42202.00,0.11,3360.00
42202.00,0.12,3259.20
42202.00,0.14,3225.60
42202.00,0.15,3393.60
42202.00,0.16,3393.60
42202.00,0.17,3393.60
42202.00,0.18,3360.00
42202.00,0.19,3393.60
42202.00,0.20,3292.80
42202.00,0.21,3393.60
42202.00,0.22,3561.60
42202.00,0.23,3561.60
42202.00,0.24,3628.80
42202.00,0.25,3662.40
42202.00,0.26,3763.20
42202.00,0.27,3796.80
42202.00,0.28,3897.60
42202.00,0.29,3763.20
42202.00,0.30,3796.80
42202.00,0.31,3864.00
42202.00,0.32,3931.20
42202.00,0.33,3931.20
42202.00,0.34,3998.40
42202.00,0.35,4032.00
42202.00,0.36,4065.60
42202.00,0.37,4099.20
42202.00,0.39,4099.20
42202.00,0.40,4132.80
42202.00,0.41,4132.80
42202.00,0.42,4132.80
42202.00,0.43,4132.80
42202.00,0.44,4166.40
42202.00,0.45,3964.80
42202.00,0.46,3964.80
42202.00,0.47,3998.40
42202.00,0.48,4132.80
42202.00,0.49,4334.40
42202.00,0.50,4334.40
42202.00,0.51,4468.80
42202.00,0.52,4267.20
42202.00,0.53,4300.80
42202.00,0.54,4267.20
42202.00,0.55,4468.80
42202.00,0.56,4300.80
42202.00,0.57,4267.20
42202.00,0.58,4334.40
42202.00,0.59,4334.40
42202.00,0.60,4334.40
42202.00,0.61,4368.00
42202.00,0.62,4435.20
42202.00,0.64,4401.60
42202.00,0.65,4368.00
42202.00,0.66,4435.20
42202.00,0.67,4334.40
42202.00,0.68,4200.00
42202.00,0.69,4166.40
42202.00,0.70,4099.20
42202.00,0.71,3964.80
42202.00,0.72,3998.40
42202.00,0.73,3897.60
42202.00,0.74,3964.80
42202.00,0.75,3964.80
42202.00,0.76,3897.60
42202.00,0.77,3864.00
42202.00,0.78,3897.60
42202.00,0.79,3729.60
42202.00,0.80,3662.40
42202.00,0.81,3729.60
42202.00,0.82,3729.60
42202.00,0.83,3763.20
42202.00,0.84,3729.60
42202.00,0.85,3729.60
42202.00,0.86,3595.20
42202.00,0.87,3427.20
42202.00,0.89,3360.00
42202.00,0.90,3292.80
42202.00,0.91,3259.20
42202.00,0.92,3259.20
42202.00,0.93,3192.00
42202.00,0.94,3225.60
42202.00,0.95,3225.60
42202.00,0.96,3192.00
42202.00,0.97,3192.00
42202.00,0.98,3225.60
42202.00,0.99,3192.00
42202.00,1.00,3225.60
42203.00,0.01,3158.40
42203.00,0.02,3192.00
42203.00,0.03,3124.80
42203.00,0.04,3158.40
42203.00,0.05,3091.20
42203.00,0.06,3091.20
42203.00,0.07,3091.20
42203.00,0.08,3057.60
42203.00,0.09,3024.00
42203.00,0.10,2990.40
42203.00,0.11,2923.20
42203.00,0.12,2856.00
42203.00,0.14,2856.00
42203.00,0.15,2788.80
42203.00,0.16,2788.80
42203.00,0.17,2856.00
42203.00,0.18,2788.80
42203.00,0.19,2788.80
42203.00,0.20,2822.40
42203.00,0.21,2788.80
42203.00,0.22,2822.40
42203.00,0.23,2923.20
42203.00,0.24,2856.00
42203.00,0.25,2856.00
42203.00,0.26,2788.80
42203.00,0.27,2788.80
42203.00,0.28,2788.80
42203.00,0.29,2822.40
42203.00,0.30,2755.20
42203.00,0.31,2856.00
42203.00,0.32,2889.60
42203.00,0.33,2923.20
42203.00,0.34,2956.80
42203.00,0.35,2923.20
42203.00,0.36,2923.20
42203.00,0.37,2956.80
42203.00,0.39,2956.80
42203.00,0.40,2923.20
42203.00,0.41,2990.40
42203.00,0.42,3024.00
42203.00,0.43,2923.20
42203.00,0.44,2990.40
42203.00,0.45,3024.00
42203.00,0.46,2990.40
42203.00,0.47,2956.80
42203.00,0.48,3024.00
42203.00,0.49,2990.40
42203.00,0.50,2956.80
42203.00,0.51,2889.60
42203.00,0.52,2956.80
42203.00,0.53,3024.00
42203.00,0.54,2923.20
42203.00,0.55,2956.80
42203.00,0.56,2923.20
42203.00,0.57,2990.40
42203.00,0.58,2923.20
42203.00,0.59,2956.80
42203.00,0.60,2956.80
42203.00,0.61,2956.80
42203.00,0.62,2923.20
42203.00,0.64,2923.20
42203.00,0.65,2822.40
42203.00,0.66,2856.00
42203.00,0.67,2788.80
42203.00,0.68,2755.20
42203.00,0.69,2788.80
42203.00,0.70,2721.60
42203.00,0.71,2688.00
42203.00,0.72,2654.40
42203.00,0.73,2755.20
42203.00,0.74,2755.20
42203.00,0.75,2721.60
42203.00,0.76,2721.60
42203.00,0.77,2721.60
42203.00,0.78,2654.40
42203.00,0.79,2654.40
42203.00,0.80,2654.40
42203.00,0.81,2620.80
42203.00,0.82,2654.40
42203.00,0.83,2553.60
42203.00,0.84,2553.60
42203.00,0.85,2587.20
42203.00,0.86,2587.20
42203.00,0.87,2553.60
42203.00,0.89,2452.80
42203.00,0.90,2419.20
42203.00,0.91,2419.20
42203.00,0.92,2352.00
42203.00,0.93,2352.00
42203.00,0.94,2284.80
42203.00,0.95,2284.80
42203.00,0.96,2318.40
42203.00,0.97,2318.40
42203.00,0.98,2284.80
42203.00,0.99,2318.40
42203.00,1.00,2251.20
42204.00,0.01,2284.80
42204.00,0.02,2284.80
42204.00,0.03,2284.80
42204.00,0.04,2251.20
42204.00,0.05,2284.80
42204.00,0.06,2251.20
42204.00,0.07,2184.00
42204.00,0.08,2217.60
42204.00,0.09,2251.20
42204.00,0.10,2217.60
42204.00,0.11,2217.60
42204.00,0.12,2184.00
42204.00,0.14,2150.40
42204.00,0.15,2150.40
42204.00,0.16,2116.80
42204.00,0.17,2116.80
42204.00,0.18,2116.80
42204.00,0.19,2150.40
42204.00,0.20,2083.20
42204.00,0.21,2083.20
42204.00,0.22,2016.00
42204.00,0.23,2016.00
42204.00,0.24,2016.00
42204.00,0.25,2049.60
42204.00,0.26,2016.00
42204.00,0.27,2049.60
42204.00,0.28,2049.60
42204.00,0.29,2049.60
42204.00,0.30,2049.60
42204.00,0.31,2049.60
42204.00,0.32,2083.20
42204.00,0.33,2116.80
42204.00,0.34,2116.80
42204.00,0.35,2150.40
42204.00,0.36,2083.20
42204.00,0.37,2116.80
42204.00,0.39,2116.80
42204.00,0.40,2150.40
42204.00,0.41,2150.40
42204.00,0.42,2150.40
42204.00,0.43,2150.40
42204.00,0.44,2184.00
42204.00,0.45,2150.40
42204.00,0.46,2150.40
42204.00,0.47,2217.60
42204.00,0.48,2184.00
42204.00,0.49,2217.60
42204.00,0.50,2217.60
42204.00,0.51,2251.20
42204.00,0.52,2284.80
42204.00,0.53,2251.20
42204.00,0.54,2251.20
42204.00,0.55,2284.80
42204.00,0.56,2318.40
42204.00,0.57,2284.80
42204.00,0.58,2251.20
42204.00,0.59,2284.80
42204.00,0.60,2352.00
42204.00,0.61,2318.40
42204.00,0.62,2352.00
42204.00,0.64,2352.00
42204.00,0.65,2352.00
42204.00,0.66,2385.60
42204.00,0.67,2419.20
42204.00,0.68,2385.60
42204.00,0.69,2385.60
42204.00,0.70,2419.20
42204.00,0.71,2452.80
42204.00,0.72,2452.80
42204.00,0.73,2419.20
42204.00,0.74,2419.20
42204.00,0.75,2452.80
42204.00,0.76,2486.40
42204.00,0.77,2452.80
42204.00,0.78,2419.20
42204.00,0.79,2385.60
42204.00,0.80,2385.60
42204.00,0.81,2419.20
42204.00,0.82,2419.20
42204.00,0.83,2352.00
42204.00,0.84,2352.00
42204.00,0.85,2385.60
42204.00,0.86,2452.80
42204.00,0.87,2486.40
42204.00,0.89,2721.60
42204.00,0.90,2889.60
42204.00,0.91,2990.40
42204.00,0.92,2956.80
42204.00,0.93,3024.00
42204.00,0.94,3057.60
42204.00,0.95,3091.20
42204.00,0.96,3057.60
42204.00,0.97,3024.00
42204.00,0.98,3057.60
42204.00,0.99,3024.00
42204.00,1.00,2990.40
42205.00,0.01,3024.00
42205.00,0.02,2990.40
42205.00,0.03,3024.00
42205.00,0.04,2990.40
42205.00,0.05,3057.60
42205.00,0.06,2990.40
42205.00,0.07,3091.20
42205.00,0.08,3057.60
42205.00,0.09,3024.00
42205.00,0.10,3057.60
42205.00,0.11,3024.00
42205.00,0.12,2956.80
42205.00,0.14,3057.60
42205.00,0.15,3158.40
42205.00,0.16,3124.80
42205.00,0.17,3158.40
42205.00,0.18,3192.00
42205.00,0.19,3225.60
42205.00,0.20,3259.20
42205.00,0.21,3326.40
42205.00,0.22,3326.40
42205.00,0.23,3460.80
42205.00,0.24,3460.80
42205.00,0.25,3662.40
42205.00,0.26,3763.20
42205.00,0.27,3830.40
42205.00,0.28,3864.00
42205.00,0.29,3729.60
42205.00,0.30,3796.80
42205.00,0.31,3830.40
42205.00,0.32,3897.60
42205.00,0.33,3864.00
42205.00,0.34,3931.20
42205.00,0.35,4065.60
42205.00,0.36,3998.40
42205.00,0.37,3897.60
42205.00,0.39,3998.40
42205.00,0.40,3964.80
42205.00,0.41,4065.60
42205.00,0.42,3931.20
42205.00,0.43,3998.40
42205.00,0.44,4233.60
42205.00,0.45,3998.40
42205.00,0.46,4334.40
42205.00,0.47,4200.00
42205.00,0.48,4099.20
42205.00,0.49,4132.80
42205.00,0.50,4065.60
42205.00,0.51,4099.20
42205.00,0.52,4166.40
42205.00,0.53,4099.20
42205.00,0.54,4401.60
42205.00,0.55,4300.80
42205.00,0.56,4099.20
42205.00,0.57,4065.60
42205.00,0.58,4065.60
42205.00,0.59,3998.40
42205.00,0.60,4032.00
42205.00,0.61,3964.80
42205.00,0.62,3864.00
42205.00,0.64,3864.00
42205.00,0.65,3931.20
42205.00,0.66,3830.40
42205.00,0.67,3830.40
42205.00,0.68,3696.00
42205.00,0.69,3595.20
42205.00,0.70,3561.60
42205.00,0.71,3561.60
42205.00,0.72,3528.00
42205.00,0.73,3528.00
42205.00,0.74,3561.60
42205.00,0.75,3494.40
42205.00,0.76,3528.00
42205.00,0.77,3460.80
42205.00,0.78,3393.60
42205.00,0.79,3393.60
42205.00,0.80,3360.00
42205.00,0.81,3360.00
42205.00,0.82,3460.80
42205.00,0.83,3393.60
42205.00,0.84,3393.60
42205.00,0.85,3393.60
42205.00,0.86,3360.00
42205.00,0.87,3292.80
42205.00,0.89,3259.20
42205.00,0.90,3158.40
42205.00,0.91,3192.00
42205.00,0.92,3124.80
42205.00,0.93,3124.80
42205.00,0.94,3091.20
42205.00,0.95,3057.60
42205.00,0.96,3057.60
42205.00,0.97,3024.00
42205.00,0.98,2956.80
42205.00,0.99,3024.00
42205.00,1.00,3024.00
42206.00,0.01,2923.20
42206.00,0.02,2923.20
42206.00,0.03,2923.20
42206.00,0.04,2923.20
42206.00,0.05,2956.80
42206.00,0.06,2923.20
42206.00,0.07,2956.80
42206.00,0.08,2923.20
42206.00,0.09,2956.80
42206.00,0.10,2956.80
42206.00,0.11,2923.20
42206.00,0.12,2923.20
42206.00,0.14,2923.20
42206.00,0.15,3024.00
42206.00,0.16,3024.00
42206.00,0.17,2956.80
42206.00,0.18,2923.20
42206.00,0.19,2990.40
42206.00,0.20,2990.40
42206.00,0.21,3024.00
42206.00,0.22,3091.20
42206.00,0.23,3225.60
42206.00,0.24,3225.60
42206.00,0.25,3292.80
42206.00,0.26,3393.60
42206.00,0.27,3460.80
42206.00,0.28,3561.60
42206.00,0.29,3494.40
42206.00,0.30,3494.40
42206.00,0.31,3628.80
42206.00,0.32,3628.80
42206.00,0.33,3628.80
42206.00,0.34,3763.20
42206.00,0.35,3897.60
42206.00,0.36,3864.00
42206.00,0.37,3998.40
42206.00,0.39,3864.00
42206.00,0.40,3931.20
42206.00,0.41,3864.00
42206.00,0.42,3864.00
42206.00,0.43,3864.00
42206.00,0.44,3830.40
42206.00,0.45,3830.40
42206.00,0.46,3897.60
42206.00,0.47,3864.00
42206.00,0.48,3931.20
42206.00,0.49,4065.60
42206.00,0.50,3964.80
42206.00,0.51,3931.20
42206.00,0.52,4166.40
42206.00,0.53,4368.00
42206.00,0.54,4300.80
42206.00,0.55,4267.20
42206.00,0.56,4300.80
42206.00,0.57,3897.60
42206.00,0.58,3931.20
42206.00,0.59,4032.00
42206.00,0.60,3998.40
42206.00,0.61,4300.80
42206.00,0.62,4435.20
42206.00,0.64,4368.00
42206.00,0.65,4368.00
42206.00,0.66,4099.20
42206.00,0.67,3897.60
42206.00,0.68,3729.60
42206.00,0.69,3662.40
42206.00,0.70,3696.00
42206.00,0.71,3662.40
42206.00,0.72,3696.00
42206.00,0.73,3696.00
42206.00,0.74,3628.80
42206.00,0.75,3662.40
42206.00,0.76,3595.20
42206.00,0.77,3561.60
42206.00,0.78,3628.80
42206.00,0.79,3595.20
42206.00,0.80,3561.60
42206.00,0.81,3628.80
42206.00,0.82,3696.00
42206.00,0.83,3595.20
42206.00,0.84,3595.20
42206.00,0.85,3561.60
42206.00,0.86,3528.00
42206.00,0.87,3427.20
42206.00,0.89,3460.80
42206.00,0.90,3393.60
42206.00,0.91,3427.20
42206.00,0.92,3360.00
42206.00,0.93,3360.00
42206.00,0.94,3360.00
42206.00,0.95,3326.40
42206.00,0.96,3326.40
42206.00,0.97,3326.40
42206.00,0.98,3292.80
42206.00,0.99,3292.80
42206.00,1.00,3360.00
42207.00,0.01,3292.80
42207.00,0.02,3259.20
42207.00,0.03,3326.40
42207.00,0.04,3292.80
42207.00,0.05,3259.20
